"","df_rent.Response_X","df_rent.Response_Y","df_rent.FarePerSquare","df_rent.cata"
"1880",121.543792,25.032595,2833.333333,"high"
"1881",121.522919,25.05203,5333.333333,"high"
"1882",121.548254,25.036737,3200,"high"
"1883",121.612784,25.068946,8333.333333,"medium"
"1884",121.54399,25.041391,2500,"high"
"1885",121.5212,25.049836,2375,"high"
"1886",121.553298,25.047912,5333.333333,"high"
"1887",121.527284,25.033148,5600,"high"
"1888",121.543792,25.032595,2600,"high"
"1889",121.552583,25.031251,5000,"high"
"1890",121.566401,25.043553,2500,"high"
"1891",121.544127,25.033562,4000,"high"
"1892",121.51166,25.054089,2608.695652,"low"
"1893",121.511108,25.079065,1600,"low"
"1894",121.518632,25.063606,1704.545455,"low"
"1895",121.522782,25.066854,3250,"high"
"1896",121.556241,25.048882,1833.333333,"low"
"1897",121.524731,25.058197,1638.418079,"high"
"1898",121.522373,25.052663,1818.181818,"high"
"1899",121.521814,25.052535,4844.444444,"low"
"1900",121.521814,25.052535,4444.444444,"low"
"1901",121.558111,25.048117,980,"low"
"1902",121.547581,25.044095,5000,"high"
"1903",121.536039,25.025688,2611.111111,"high"
"1904",121.522373,25.052663,6071.428571,"high"
"1905",121.548359,25.051549,2400,"low"
"1906",121.558091,25.05132,2314.814815,"low"
"1907",121.540977,25.049888,3450,"high"
"1908",121.544985,25.061767,1195.979899,"low"
"1909",121.53285,25.015886,4125,"high"
"1910",121.559289,25.032233,3666.666667,"high"
"1911",121.568704,25.04465,4400,"high"
"1912",121.533597,25.040255,3450,"high"
"1913",121.532475,25.043796,3200,"high"
"1914",121.54399,25.041391,3714.285714,"high"
"1915",121.507383,25.045444,8333.333333,"low"
"1916",121.550678,25.039158,1266.666667,"high"
"1917",121.558091,25.05132,3000,"low"
"1918",121.517376,25.034307,1250,"high"
"1919",121.53338,25.042029,2000,"high"
"1920",121.521424,25.062585,4000,"low"
"1921",121.552872,25.040578,3600,"high"
"1922",121.530307,25.048402,3600,"low"
"1923",121.522919,25.05203,5400,"high"
"1924",121.552583,25.031251,3333.333333,"high"
"1925",121.544127,25.033562,2400,"high"
"1926",121.561134,25.030699,3266.666667,"high"
"1927",121.552583,25.031251,4090.909091,"high"
"1928",121.546008,25.044847,5200,"high"
"1929",121.524659,25.023391,5833.333333,"high"
"1930",121.559719,25.031618,4000,"high"
"1931",121.544127,25.033562,7142.857143,"high"
"1932",121.523931,25.060435,1800,"high"
"1933",121.506786,25.043049,2500,"low"
"1934",121.514892,25.046201,2000,"high"
"1935",121.548478,25.047618,4333.333333,"high"
"1936",121.524886,25.086462,1886.792453,"low"
"1937",121.558091,25.05132,9166.666667,"low"
"1938",121.544277,25.045451,5000,"high"
"1939",121.582548,25.046927,1973.684211,"low"
"1940",121.562862,25.042462,2800,"high"
"1941",121.517264,25.044729,10000,"high"
"1942",121.533096,25.03379,4264.705882,"high"
"1943",121.524658,25.035516,7250,"high"
"1944",121.544127,25.033562,7777.777778,"high"
"1945",121.547504,25.052319,1857.142857,"low"
"1946",121.54399,25.041391,6153.846154,"high"
"1947",121.544268,25.048715,1500,"high"
"1948",121.514099,25.054675,2239.583333,"low"
"1949",121.573323,25.063877,1800.986842,"medium"
"1950",121.540305,25.047037,1875,"high"
"1951",121.565242,25.041292,4324.324324,"high"
"1952",121.5501,25.057935,6000,"low"
"1953",121.522373,25.052663,5000,"high"
"1954",121.524909,25.055955,5000,"high"
"1955",121.522683,25.048467,1750,"high"
"1956",121.550678,25.039158,5500,"high"
"1957",121.544882,25.038231,3200,"high"
"1958",121.538482,25.066107,2500,"high"
"1959",121.557644,25.047772,6500,"high"
"1960",121.560711,25.052163,2266.666667,"low"
"1961",121.527815,25.049199,1160,"high"
"1962",121.524731,25.058197,4285.714286,"high"
"1963",121.523221,25.026833,1734.693878,"high"
"1964",121.527512,25.018735,2027.027027,"high"
"1965",121.550939,25.040739,1466.666667,"high"
"1966",121.528776,25.05658,2173.913043,"high"
"1967",121.542028,25.047496,2000,"high"
"1968",121.569086,25.038251,2870.37037,"high"
"1969",121.527156,25.051254,1700,"high"
"1970",121.509179,25.028374,1245,"high"
"1971",121.543792,25.032595,2343.75,"high"
"1972",121.544131,25.047256,2352.941176,"high"
"1973",121.553833,25.038851,5111.111111,"high"
"1974",121.544438,25.043976,3414.634146,"high"
"1975",121.545006,25.043867,3333.333333,"high"
"1976",121.553298,25.047912,5714.285714,"high"
"1977",121.583578,25.069284,2191.780822,"medium"
"1978",121.550678,25.039158,6000,"high"
"1979",121.549328,25.047842,3913.043478,"low"
"1980",121.549328,25.047842,3913.043478,"low"
"1981",121.554973,25.041924,4000,"high"
"1982",121.544127,25.033562,3651.685393,"high"
"1983",121.536039,25.025688,2450,"high"
"1984",121.544882,25.038231,5200,"high"
"1985",121.522683,25.048467,2000,"high"
"1986",121.528752,25.016064,7083.333333,"high"
"1987",121.53285,25.015886,4166.666667,"high"
"1988",121.524658,25.035516,2594.339623,"high"
"1989",121.544882,25.038231,8947.368421,"high"
"1990",121.532475,25.043796,2955.665025,"high"
"1991",121.552583,25.031251,3684.210526,"high"
"1992",121.537372,25.056105,1010.10101,"high"
"1993",121.549185,25.031523,4285.714286,"high"
"1994",121.515187,25.054417,2873.563218,"low"
"1995",121.54399,25.041391,25000,"high"
"1996",121.522782,25.066854,3010.869565,"high"
"1997",121.522782,25.066854,3015.151515,"high"
"1998",121.522782,25.066854,3006.410256,"high"
"1999",121.558111,25.048117,2037.037037,"low"
"2000",121.54399,25.041391,6250,"high"
"2001",121.54399,25.041391,4523.809524,"high"
"2002",121.558091,25.05132,3529.411765,"low"
"2003",121.524658,25.035516,3939.393939,"high"
"2004",121.504721,25.034129,1675,"low"
"2005",121.549328,25.047842,2444.444444,"low"
"2006",121.568165,25.045872,1133.333333,"high"
"2007",121.549328,25.047842,883.5341365,"low"
"2008",121.550678,25.039158,1750,"high"
"2009",121.544131,25.047256,3837.209302,"high"
"2010",121.55643,25.058239,1220.338983,"low"
"2011",121.557644,25.047772,2777.777778,"high"
"2012",121.521977,25.049638,2777.777778,"high"
"2013",121.544882,25.038231,5365.853659,"high"
"2014",121.537921,25.062144,6060.606061,"high"
"2015",121.54399,25.041391,11000,"high"
"2016",121.527785,25.053913,1111.111111,"high"
"2017",121.565922,24.988555,2142.857143,"medium"
"2018",121.522373,25.052663,947.3684211,"high"
"2019",121.511108,25.079065,3142.857143,"low"
"2020",121.581278,25.036905,740.7407407,"low"
"2021",121.51382,25.044099,2000,"high"
"2022",121.539794,25.058057,6637.168142,"high"
"2023",121.530307,25.048402,1885.714286,"high"
"2024",121.533245,25.04458,2166.666667,"high"
"2025",121.549328,25.047842,2812.5,"low"
"2026",121.516171,25.045373,2090.909091,"high"
"2027",121.55643,25.058239,5000,"low"
"2028",121.536039,25.025688,2000,"high"
"2029",121.544127,25.033562,7000,"high"
"2030",121.511712,25.046306,4132.231405,"high"
"2031",121.557644,25.047772,4200,"high"
"2032",121.513383,25.046698,1393.442623,"high"
"2033",121.522052,25.036829,4000,"high"
"2034",121.511712,25.046306,3174.603175,"high"
"2035",121.511712,25.046306,3333.333333,"high"
"2036",121.500708,25.030995,1187.5,"low"
"2037",121.505547,25.034076,5833.333333,"low"
"2038",121.524659,25.023391,6274.509804,"high"
"2039",121.550678,25.039158,6000,"high"
"2040",121.558111,25.048117,2747.474747,"low"
"2041",121.537948,25.051784,2352.941176,"high"
"2042",121.546008,25.044847,7142.857143,"high"
"2043",121.517376,25.034307,972.2222222,"high"
"2044",121.544268,25.048715,5000,"high"
"2045",121.513491,25.042408,2666.666667,"high"
"2046",121.538983,25.055108,2250,"high"
"2047",121.52359,25.054858,2200,"high"
"2048",121.54399,25.041391,4720,"high"
"2049",121.530717,25.053594,4400,"high"
"2050",121.527785,25.053913,2666.666667,"high"
"2051",121.523746,25.045626,1714.285714,"high"
"2052",121.517531,25.045727,4250,"high"
"2053",121.561134,25.030699,2600,"high"
"2054",121.533245,25.04458,1000,"high"
"2055",121.547798,25.024482,4000,"high"
"2056",121.529727,25.033236,5000,"high"
"2057",121.528652,25.024416,4800,"high"
"2058",121.544127,25.033562,2571.428571,"high"
"2059",121.542051,25.046633,2272.727273,"high"
"2060",121.537921,25.062144,3076.923077,"low"
"2061",121.535582,25.012796,17500,"high"
"2062",121.554421,25.042676,5000,"high"
"2063",121.535582,25.012796,12500,"high"
"2064",121.53285,25.015886,10000,"high"
"2065",121.530973,25.022268,10000,"high"
"2066",121.582548,25.046927,4038.461538,"low"
"2067",121.559719,25.031618,1600,"high"
"2068",121.550678,25.039158,8666.666667,"high"
"2069",121.55643,25.058239,3636.363636,"low"
"2070",121.568453,25.059587,2500,"low"
"2071",121.612784,25.068946,6206.896552,"medium"
"2072",121.532323,25.041348,4000,"high"
"2073",121.544131,25.047256,3178.928247,"high"
"2074",121.534659,25.049634,2880,"high"
"2075",121.565242,25.041292,2666.666667,"high"
"2076",121.52359,25.054858,3571.428571,"high"
"2077",121.498274,25.032222,2000,"low"
"2078",121.52906,25.096419,5263.157895,"low"
"2079",121.558091,25.05132,2888.888889,"low"
"2080",121.533446,25.014703,5333.333333,"high"
"2081",121.533131,25.045912,1714.285714,"high"
"2082",121.521814,25.052535,5106.382979,"low"
"2083",121.518632,25.063606,1363.636364,"low"
"2084",121.59081,25.08092,1660.377358,"medium"
"2085",121.558111,25.048117,3000,"low"
"2086",121.565242,25.041292,3625,"high"
"2087",121.525764,25.086654,9642.857143,"low"
"2088",121.553172,25.047301,1357.142857,"low"
"2089",121.533096,25.03379,1900,"high"
"2090",121.522373,25.052663,3111.111111,"high"
"2091",121.546868,25.080423,916.6666667,"high"
"2092",121.504721,25.034129,2454.545455,"low"
"2093",121.501081,25.1331,1666.666667,"low"
"2094",121.522683,25.048467,1237.113402,"high"
"2095",121.537372,25.056105,3405.405405,"high"
"2096",121.549328,25.047842,4827.586207,"low"
"2097",121.521164,25.029148,3488.372093,"high"
"2098",121.550088,25.027932,2800,"high"
"2099",121.549824,25.043157,6400,"high"
"2100",121.551082,25.040733,8666.666667,"high"
"2101",121.554329,25.035731,3448.275862,"high"
"2102",121.546008,25.044847,14285.71429,"high"
"2103",121.526324,25.041449,1532.846715,"high"
"2104",121.562098,25.052511,1730.769231,"low"
"2105",121.559289,25.032233,3000,"high"
"2106",121.534549,25.025397,4400,"high"
"2107",121.544202,25.036159,4000,"high"
"2108",121.528752,25.016064,4166.666667,"high"
"2109",121.530343,25.042799,2000,"high"
"2110",121.559289,25.032233,2000,"high"
"2111",121.546008,25.044847,6000,"high"
"2112",121.554355,25.031859,8000,"high"
"2113",121.549824,25.043157,6250,"high"
"2114",121.523931,25.060435,1760,"high"
"2115",121.559719,25.031618,1666.666667,"high"
"2116",121.533245,25.04458,1000,"low"
"2117",121.54399,25.041391,8625,"high"
"2118",121.517531,25.045727,8500,"high"
"2119",121.54399,25.041391,3151.515152,"high"
"2120",121.54399,25.041391,5000,"high"
"2121",121.543792,25.032595,761.9047619,"high"
"2122",121.559289,25.032233,2444.444444,"high"
"2123",121.552583,25.031251,2638.03681,"high"
"2124",121.612784,25.068946,4666.666667,"medium"
"2125",121.537948,25.051784,4081.632653,"high"
"2126",121.537948,25.051784,4081.632653,"high"
"2127",121.532475,25.043796,3000,"high"
"2128",121.524659,25.023391,2666.666667,"high"
"2129",121.522919,25.05203,2500,"high"
"2130",121.533245,25.04458,2500,"high"
"2131",121.55643,25.058239,8823.529412,"low"
"2132",121.525764,25.086654,1836.734694,"low"
"2133",121.521424,25.062585,7952,"low"
"2134",121.521164,25.029148,3888.888889,"high"
"2135",121.521164,25.029148,3636.363636,"high"
"2136",121.515575,25.116009,3615.384615,"low"
"2137",121.558111,25.048117,34482758.62,"low"
"2138",121.529934,25.05022,2366.863905,"high"
"2139",121.549185,25.031523,2166.666667,"high"
"2140",121.549185,25.031523,5000,"high"
"2141",121.517376,25.034307,3000,"high"
"2142",121.52906,25.096419,8444.444444,"low"
"2143",121.54399,25.041391,24358.97436,"high"
"2144",121.549185,25.031523,6980.19802,"high"
"2145",121.529934,25.05022,2151.162791,"high"
"2146",121.518632,25.063606,1846.590909,"low"
"2147",121.518632,25.063606,2500,"low"
"2148",121.518632,25.063606,1500,"low"
"2149",121.573979,25.050636,10465.11628,"low"
"2150",121.550678,25.039158,4640,"high"
"2151",121.525764,25.086654,1666.666667,"low"
"2152",121.525764,25.086654,7714.285714,"low"
"2153",121.606241,25.074329,1818.181818,"medium"
"2154",121.56943,24.987717,1625,"medium"
"2155",121.565242,25.041292,8048.780488,"high"
"2156",121.565534,25.050247,3488.372093,"high"
"2157",121.571559,25.080292,2500,"medium"
"2158",121.533172,25.044697,1538.461538,"high"
"2159",121.559289,25.032233,2272.727273,"high"
"2160",121.544127,25.033562,3205.128205,"high"
"2161",121.548478,25.047618,1947.368421,"high"
"2162",121.552583,25.031251,2980.13245,"high"
"2163",121.546008,25.044847,3170.731707,"high"
"2164",121.54399,25.041391,2857.142857,"high"
"2165",121.523221,25.026833,1931.818182,"high"
"2166",121.549185,25.031523,4957.746479,"high"
"2167",121.544131,25.047256,2954.545455,"high"
"2168",121.548478,25.047618,4054.054054,"high"
"2169",121.561659,25.039627,1515.151515,"high"
"2170",121.54399,25.041391,15000,"high"
"2171",121.546008,25.044847,1785.714286,"high"
"2172",121.553882,25.019957,2333.333333,"high"
"2173",121.544882,25.038231,6500,"high"
"2174",121.528776,25.05658,2250,"high"
"2175",121.550678,25.039158,5333.333333,"high"
"2176",121.527046,25.023708,1428.571429,"high"
"2177",121.543792,25.032595,3333.333333,"high"
"2178",121.550928,25.051424,4333.333333,"low"
"2179",121.543792,25.032595,4000,"high"
"2180",121.52776,25.024707,2333.333333,"high"
"2181",121.515671,25.033582,3750,"high"
"2182",121.524659,25.023391,4166.666667,"high"
"2183",121.521814,25.052535,2962.962963,"high"
"2184",121.583578,25.069284,2100,"medium"
"2185",121.550678,25.039158,1057.692308,"high"
"2186",121.557644,25.047772,1744.186047,"high"
"2187",121.53338,25.042029,10000,"high"
"2188",121.513576,25.031385,1133.333333,"high"
"2189",121.544127,25.033562,6486.486486,"high"
"2190",121.523746,25.045626,1509.433962,"high"
"2191",121.54399,25.041391,1525.423729,"high"
"2192",121.544127,25.033562,1442.307692,"high"
"2193",121.532475,25.043796,2700,"high"
"2194",121.54399,25.041391,10204.08163,"high"
"2195",121.550205,25.03291,1904.761905,"high"
"2196",121.558111,25.048117,5500,"low"
"2197",121.552583,25.031251,2500,"high"
"2198",121.546008,25.044847,5666.666667,"high"
"2199",121.546008,25.044847,4500,"high"
"2200",121.545957,25.031498,3450,"high"
"2201",121.546008,25.044847,8166.666667,"high"
"2202",121.559719,25.031618,2428.571429,"high"
"2203",121.577361,25.039722,2266.666667,"high"
"2204",121.544127,25.033562,2400,"high"
"2205",121.523931,25.060435,3166.666667,"high"
"2206",121.533096,25.03379,3333.333333,"high"
"2207",121.554355,25.031859,4333.333333,"high"
"2208",121.550928,25.051424,2500,"low"
"2209",121.528271,25.052291,2142.857143,"high"
"2210",121.524658,25.035516,6250,"high"
"2211",121.554355,25.031859,9333.333333,"high"
"2212",121.534659,25.049634,6750,"high"
"2213",121.558091,25.05132,2654.867257,"low"
"2214",121.54399,25.041391,6000,"high"
"2215",121.554355,25.031859,4000,"high"
"2216",121.549328,25.047842,2900,"low"
"2217",121.534905,25.06634,2400,"high"
"2218",121.521164,25.029148,2083.333333,"high"
"2219",121.550678,25.039158,4250,"high"
"2220",121.523221,25.026833,3181.818182,"high"
"2221",121.530307,25.048402,2000,"high"
"2222",121.524731,25.058197,1408.450704,"high"
"2223",121.525764,25.086654,2500,"low"
"2224",121.544131,25.047256,4800,"high"
"2225",121.551669,25.025375,2500,"high"
"2226",121.528014,25.023393,8000,"high"
"2227",121.528014,25.023393,8000,"high"
"2228",121.525764,25.086654,2608.695652,"low"
"2229",121.525764,25.086654,2250,"low"
"2230",121.525764,25.086654,8333.333333,"low"
"2231",121.59081,25.08092,8250,"medium"
"2232",121.537948,25.051784,6333.333333,"high"
"2233",121.542732,25.022073,4000,"high"
"2234",121.551181,25.058292,2200,"low"
"2235",121.529402,25.02486,8000,"high"
"2236",121.537948,25.051784,7861.63522,"high"
"2237",121.524659,25.023391,6666.666667,"high"
"2238",121.547798,25.024482,2839.506173,"high"
"2239",121.558212,25.047603,1142.857143,"low"
"2240",121.556866,25.039991,4250,"high"
"2241",121.521766,25.048852,571.4285714,"high"
"2242",121.550928,25.051424,4666.666667,"low"
"2243",121.522373,25.052663,1818.181818,"high"
"2244",121.528271,25.052291,1250,"high"
"2245",121.528271,25.052291,1250,"high"
"2246",121.552883,25.041847,4038.461538,"high"
"2247",121.546618,25.043217,7500,"high"
"2248",121.521748,25.063948,2181.818182,"high"
"2249",121.53009,25.026045,1333.333333,"high"
"2250",121.526546,25.043273,2500,"high"
"2251",121.55643,25.058239,3939.393939,"low"
"2252",121.521516,25.057894,5882.352941,"high"
"2253",121.54399,25.041391,6428.571429,"high"
"2254",121.557111,25.060134,2800,"low"
"2255",121.555378,25.036948,3250,"high"
"2256",121.549185,25.031523,1176.470588,"high"
"2257",121.566401,25.043553,934.6793531,"high"
"2258",121.557644,25.047772,1552.795031,"high"
"2259",121.553298,25.047912,1428.571429,"high"
"2260",121.54399,25.041391,1000,"high"
"2261",121.565242,25.041292,4600,"high"
"2262",121.544131,25.047256,5000,"high"
"2263",121.533131,25.045912,811.7647059,"high"
"2264",121.583578,25.069284,3500,"medium"
"2265",121.517376,25.034307,2307.692308,"high"
"2266",121.54399,25.041391,26859.50413,"high"
"2267",121.528752,25.016064,2250,"high"
"2268",121.575494,25.034424,1764.705882,"high"
"2269",121.566401,25.043553,2075.471698,"high"
"2270",121.553882,25.019957,2333.333333,"high"
"2271",121.547967,25.042311,4166.666667,"high"
"2272",121.559719,25.031618,3214.285714,"high"
"2273",121.537308,25.05309,2285.714286,"high"
"2274",121.513971,25.034083,1611.111111,"high"
"2275",121.525404,25.087005,8695.652174,"low"
"2276",121.561659,25.039627,4069.767442,"high"
"2277",121.524659,25.023391,1517.857143,"high"
"2278",121.554257,25.045039,1004.016064,"low"
"2279",121.521814,25.052535,1284.090909,"low"
"2280",121.533245,25.04458,4500,"low"
"2281",121.522687,25.050827,3750,"high"
"2282",121.525764,25.086654,22500,"low"
"2283",121.505962,25.046706,6666.666667,"low"
"2284",121.528204,25.063079,2137.931034,"high"
"2285",121.533477,25.038445,2142.857143,"high"
"2286",121.561134,25.030699,1615.384615,"high"
"2287",121.519521,25.032073,4166.666667,"high"
"2288",121.521814,25.052535,5000,"high"
"2289",121.577392,25.047274,3600,"high"
"2290",121.559719,25.031618,1857.142857,"high"
"2291",121.571988,25.048875,2266.666667,"high"
"2292",121.558091,25.05132,2037.037037,"low"
"2293",121.529727,25.033236,8000,"high"
"2294",121.543792,25.032595,5000,"high"
"2295",121.546008,25.044847,5400,"high"
"2296",121.557644,25.047772,2500,"high"
"2297",121.544202,25.036159,3266.666667,"high"
"2298",121.537948,25.051784,12270.27027,"high"
"2299",121.537948,25.051784,15000,"high"
"2300",121.537948,25.051784,15000,"high"
"2301",121.536039,25.025688,2722.222222,"high"
"2302",121.526324,25.041449,1532.846715,"high"
"2303",121.539794,25.058057,2063.492063,"low"
"2304",121.533096,25.03379,2400,"high"
"2305",121.533096,25.03379,4878.04878,"high"
"2306",121.557644,25.047772,1871.657754,"high"
"2307",121.559289,25.032233,2083.333333,"high"
"2308",121.552495,25.052508,1650,"low"
"2309",121.544127,25.033562,5000,"high"
"2310",121.544127,25.033562,2000,"high"
"2311",121.548359,25.051549,3915.662651,"low"
"2312",121.559115,25.085345,2508.982036,"medium"
"2313",121.559115,25.085345,1906.976744,"medium"
"2314",121.536729,25.046543,2624.356775,"high"
"2315",121.536729,25.046543,3511.450382,"high"
"2316",121.517531,25.045727,3330.472103,"high"
"2317",121.521814,25.052535,1666.666667,"low"
"2318",121.530307,25.048402,3043.478261,"high"
"2319",121.524321,25.063164,1416.666667,"high"
"2320",121.560508,25.032204,2600,"high"
"2321",121.568165,25.045872,1951.219512,"high"
"2322",121.575494,25.034424,2000,"high"
"2323",121.554416,25.049372,2000,"low"
"2324",121.524659,25.023391,6400,"high"
"2325",121.557644,25.047772,3970.588235,"high"
"2326",121.530307,25.048402,4750,"high"
"2327",121.571988,25.048875,2000,"high"
"2328",121.577392,25.047274,2833.333333,"high"
"2329",121.522052,25.036829,2000,"high"
"2330",121.558091,25.05132,1847.826087,"low"
"2331",121.550205,25.03291,3000,"high"
"2332",121.551724,25.039244,5565.217391,"high"
"2333",121.548478,25.047618,1500,"high"
"2334",121.549328,25.047842,2413.793103,"low"
"2335",121.562862,25.042462,5000,"high"
"2336",121.54399,25.041391,3151.515152,"high"
"2337",121.507142,25.047498,2316.602317,"low"
"2338",121.561134,25.030699,1615.384615,"high"
"2339",121.524659,25.023391,6250,"high"
"2340",121.528204,25.063079,3000,"high"
"2341",121.574048,25.065478,2307.692308,"medium"
"2342",121.559719,25.031618,3200,"high"
"2343",121.523221,25.026833,2187.5,"high"
"2344",121.511712,25.046306,5000,"high"
"2345",121.55643,25.058239,4500,"low"
"2346",121.521977,25.049638,2125,"high"
"2347",121.530343,25.042799,2352.941176,"high"
"2348",121.523643,25.051421,3000,"high"
"2349",121.519374,25.028204,1562.5,"high"
"2350",121.583578,25.069284,1807.228916,"medium"
"2351",121.519521,25.032073,3333.333333,"high"
"2352",121.544882,25.038231,3333.333333,"high"
"2353",121.523643,25.051421,2000,"high"
"2354",121.561134,25.030699,2500,"high"
"2355",121.549328,25.047842,5294.117647,"low"
"2356",121.538855,25.078913,4370.37037,"high"
"2357",121.556395,25.035209,2800,"high"
"2358",121.553598,25.0434,2181.818182,"high"
"2359",121.552495,25.052508,6000,"low"
"2360",121.509372,25.04762,2448.979592,"high"
"2361",121.571582,25.050308,2142.857143,"low"
"2362",121.559719,25.031618,1040,"high"
"2363",121.524658,25.035516,3636.363636,"high"
"2364",121.54399,25.041391,1250,"high"
"2365",121.536039,25.025688,1946.902655,"high"
"2366",121.537948,25.051784,5000,"high"
"2367",121.548359,25.051549,2900,"low"
"2368",121.524658,25.035516,6097.560976,"high"
"2369",121.552583,25.031251,2250,"high"
"2370",121.566401,25.043553,2884.615385,"high"
"2371",121.557644,25.047772,3750,"high"
"2372",121.561659,25.039627,5932.20339,"high"
"2373",121.524658,25.035516,6000,"high"
"2374",121.505547,25.034076,400,"low"
"2375",121.524658,25.035516,1076.923077,"high"
"2376",121.522919,25.05203,2750,"high"
"2377",121.524659,25.023391,4666.666667,"high"
"2378",121.524658,25.035516,6666.666667,"high"
"2379",121.570065,25.050049,1238.095238,"low"
"2380",121.582548,25.046927,2209.302326,"low"
"2381",121.529727,25.033236,3137.254902,"high"
"2382",121.548254,25.036737,1607.142857,"high"
"2383",121.532591,25.032891,4600,"high"
"2384",121.552583,25.031251,3797.468354,"high"
"2385",121.544268,25.048715,1800,"high"
"2386",121.54399,25.041391,4000,"high"
"2387",121.537948,25.051784,4830.917874,"high"
"2388",121.549328,25.047842,3389.830508,"low"
"2389",121.509932,25.03527,10000,"low"
"2390",121.573979,25.050636,12307.69231,"low"
"2391",121.565242,25.041292,1101.190476,"high"
"2392",121.536039,25.025688,2500,"high"
"2393",121.545019,25.060309,2179.487179,"low"
"2394",121.515395,25.049386,2857.142857,"low"
"2395",121.549328,25.047842,2941.176471,"low"
"2396",121.54399,25.041391,6829.268293,"high"
"2397",121.515671,25.033582,3000,"high"
"2398",121.54399,25.041391,5000,"high"
"2399",121.55643,25.058239,3583.333333,"low"
"2400",121.522501,25.06039,2833.333333,"high"
"2401",121.565242,25.041292,2250,"high"
"2402",121.54399,25.041391,2282.608696,"high"
"2403",121.54399,25.041391,2857.142857,"high"
"2404",121.530307,25.048402,5000,"high"
"2405",121.521477,25.02709,923.9130435,"high"
"2406",121.531493,25.025918,1142.857143,"high"
"2407",121.54399,25.041391,8300,"high"
"2408",121.552583,25.031251,2500,"high"
"2409",121.52906,25.096419,10000,"low"
"2410",121.525764,25.086654,8571.428571,"low"
"2411",121.54399,25.041391,4424.778761,"high"
"2412",121.54399,25.041391,3773.584906,"high"
"2413",121.54399,25.041391,3157.894737,"high"
"2414",121.536039,25.025688,1190.47619,"high"
"2415",121.53338,25.042029,5925.925926,"high"
"2416",121.59081,25.08092,9500,"medium"
"2417",121.544131,25.047256,6111.111111,"high"
"2418",121.548254,25.036737,1865.671642,"high"
"2419",121.557644,25.047772,1666.666667,"high"
"2420",121.524659,25.023391,5303.030303,"high"
"2421",121.560734,25.057369,1666.666667,"low"
"2422",121.546008,25.044847,8461.538462,"high"
"2423",121.545995,24.99867,1520,"medium"
"2424",121.545995,24.99867,2833.333333,"medium"
"2425",121.533131,25.045912,2678.571429,"high"
"2426",121.50887,25.046011,2903.225806,"low"
"2427",121.526567,25.10302,1818.181818,"low"
"2428",121.50778,25.045814,9473.684211,"low"
"2429",121.521924,25.079789,5600,"low"
"2430",121.544127,25.033562,2043.59673,"high"
"2431",121.521924,25.079789,1615.798923,"low"
"2432",121.553298,25.047912,5263.157895,"high"
"2433",121.513878,25.06417,1447.368421,"low"
"2434",121.544127,25.033562,3396.226415,"high"
"2435",121.543792,25.032595,1976.744186,"high"
"2436",121.548478,25.047618,3086.419753,"high"
"2437",121.525764,25.086654,3555.555556,"low"
"2438",121.509372,25.04762,1700,"low"
"2439",121.520929,25.060556,583.9416058,"high"
"2440",121.511843,25.050531,2058.823529,"low"
"2441",121.554355,25.031859,1916.666667,"high"
"2442",121.500256,25.041392,2642.857143,"low"
"2443",121.539351,25.000381,1728.971963,"medium"
"2444",121.547798,25.024482,2000,"high"
"2445",121.553298,25.047912,4250,"high"
"2446",121.557644,25.047772,4000,"high"
"2447",121.543792,25.032595,3000,"high"
"2448",121.544131,25.047256,5200,"high"
"2449",121.544882,25.038231,4000,"high"
"2450",121.546008,25.044847,8333.333333,"high"
"2451",121.529402,25.02486,2333.333333,"high"
"2452",121.570065,25.050049,2800,"high"
"2453",121.552583,25.031251,3920,"high"
"2454",121.546008,25.044847,2500,"high"
"2455",121.503424,25.046168,4054.054054,"low"
"2456",121.568165,25.045872,9166.666667,"high"
"2457",121.549328,25.047842,2146.341463,"low"
"2458",121.53338,25.042029,6603.773585,"high"
"2459",121.558111,25.048117,1707.317073,"low"
"2460",121.55643,25.058239,2125,"low"
"2461",121.551724,25.039244,7692.307692,"high"
"2462",121.550678,25.039158,1400,"high"
"2463",121.522755,25.064856,2000,"high"
"2464",121.495271,25.026907,580,"low"
"2465",121.551724,25.039244,6222.222222,"high"
"2466",121.555342,25.052133,1533.333333,"low"
"2467",121.551093,25.046082,1380,"low"
"2468",121.517043,25.106392,4285.714286,"low"
"2469",121.556846,25.029444,4807.692308,"high"
"2470",121.529402,25.02486,9600,"high"
"2471",121.534549,25.025397,6000,"high"
"2472",121.52776,25.024707,2173.913043,"high"
"2473",121.524658,25.035516,4000,"high"
"2474",121.544131,25.047256,9062.5,"high"
"2475",121.558091,25.05132,4200,"low"
"2476",121.549328,25.047842,1250,"low"
"2477",121.557644,25.047772,3333.333333,"low"
"2478",121.548359,25.051549,1785.714286,"low"
"2479",121.546008,25.044847,2000,"high"
"2480",121.524658,25.035516,9500,"high"
"2481",121.550678,25.039158,5857.142857,"high"
"2482",121.537948,25.051784,3629.032258,"high"
"2483",121.558091,25.05132,2222.222222,"low"
"2484",121.557644,25.047772,4838.709677,"high"
"2485",121.5212,25.049836,4333.333333,"low"
"2486",121.548478,25.047618,6111.111111,"high"
"2487",121.59081,25.08092,5750,"medium"
"2488",121.561134,25.030699,3571.428571,"high"
"2489",121.533245,25.04458,2533.333333,"low"
"2490",121.54399,25.041391,25000,"high"
